Regrowth_Time,finalBiomass,week,type,environment
10.5652173913043,0.524922821493173,3,N,H20
11.5217391304348,0.65473683457571,3,N,H20
12.4782608695652,0.741320934669659,3,N,H20
13.4347826086957,0.777869854693796,3,N,H20
14.3913043478261,0.777154261215141,3,N,H20
15.3478260869565,0.768378264222382,3,N,H20
16.304347826087,0.758087279532559,3,N,H20
17.2608695652174,0.748153818950631,3,N,H20
18.2173913043478,0.739063945134165,3,N,H20
19.1739130434783,0.730878369244308,3,N,H20
20.1304347826087,0.723527407800897,3,N,H20
21.0869565217391,0.716907823061646,3,N,H20
22.0434782608696,0.710915134364233,3,N,H20
23,0.705454845285273,3,N,H20
1,0.17718842380805,3,S,H20
1.95652173913043,0.198672134959112,3,S,H20
2.91304347826087,0.305249544426171,3,S,H20
3.8695652173913,0.452835752036288,3,S,H20
4.82608695652174,0.627969531566564,3,S,H20
5.78260869565217,0.787671964280396,3,S,H20
6.73913043478261,0.882368097998903,3,S,H20
7.69565217391304,0.905955188749664,3,S,H20
8.65217391304348,0.896099067599355,3,S,H20
9.60869565217391,0.882114243964029,3,S,H20
10.5652173913043,0.86876077804949,3,S,H20
11.5217391304348,0.856958627909057,3,S,H20
12.4782608695652,0.846709730392515,3,S,H20
13.4347826086957,0.837805357339318,3,S,H20
14.3913043478261,0.830012935297441,3,S,H20
15.3478260869565,0.823123963222271,3,S,H20
16.304347826087,0.816964256207466,3,S,H20
17.2608695652174,0.811392298304745,3,S,H20
18.2173913043478,0.806294704410507,3,S,H20
19.1739130434783,0.801581215999877,3,S,H20
20.1304347826087,0.797180293967328,3,S,H20
21.0869565217391,0.793035260738546,3,S,H20
22.0434782608696,0.789101290628987,3,S,H20
23,0.785342861422611,3,S,H20
1,0.220076526987244,3,Q,H20
1.95652173913043,0.248729608883673,3,Q,H20
2.91304347826087,0.387961313205115,3,Q,H20
3.8695652173913,0.569746802005114,3,Q,H20
4.82608695652174,0.759095736503007,3,Q,H20
5.78260869565217,0.89350518781059,3,Q,H20
6.73913043478261,0.948326224938913,3,Q,H20
7.69565217391304,0.943128674334386,3,Q,H20
8.65217391304348,0.928650413421003,3,Q,H20
9.60869565217391,0.913948823653183,3,Q,H20
10.5652173913043,0.900817873938694,3,Q,H20
11.5217391304348,0.889422760118872,3,Q,H20
12.4782608695652,0.879561749845391,3,Q,H20
13.4347826086957,0.870975239935846,3,Q,H20
14.3913043478261,0.863424584165903,3,Q,H20
15.3478260869565,0.856708873307766,3,Q,H20
16.304347826087,0.850664745526767,3,Q,H20
17.2608695652174,0.845161094899154,3,Q,H20
18.2173913043478,0.840093800449505,3,Q,H20
19.1739130434783,0.835380433475561,3,Q,H20
20.1304347826087,0.83095572003569,3,Q,H20
21.0869565217391,0.826768113188301,3,Q,H20
22.0434782608696,0.822776894815731,3,Q,H20
23,0.818949860035616,3,Q,H20
1,0.0209476807170793,4,N,H20
1.95652173913043,0.0208477822443,4,N,H20
2.91304347826087,0.0207483002346495,4,N,H20
3.8695652173913,0.0206493440616169,4,N,H20
4.82608695652174,0.0205508704386901,4,N,H20
5.78260869565217,0.0204528769411335,4,N,H20
6.73913043478261,0.0203553611568427,4,N,H20
7.69565217391304,0.0223392146426719,4,N,H20
8.65217391304348,0.0357854611869478,4,N,H20
9.60869565217391,0.0570447170259602,4,N,H20
10.5652173913043,0.090212649092795,4,N,H20
11.5217391304348,0.140831716281045,4,N,H20
12.4782608695652,0.215275620720808,4,N,H20
13.4347826086957,0.318067945734839,4,N,H20
14.3913043478261,0.445448546720174,4,N,H20
15.3478260869565,0.577149821864698,4,N,H20
16.304347826087,0.680763365905265,4,N,H20
17.2608695652174,0.739209101527439,4,N,H20
18.2173913043478,0.752064606465138,4,N,H20
19.1739130434783,0.746534917799466,4,N,H20
20.1304347826087,0.737188222202479,4,N,H20
21.0869565217391,0.727452611523907,4,N,H20
22.0434782608696,0.718319838747567,4,N,H20
23,0.710023339476299,4,N,H20
1,0.123191652750208,4,S,H20
1.95652173913043,0.122603980269786,4,S,H20
2.91304347826087,0.128799920339832,4,S,H20
3.8695652173913,0.201317167521171,4,S,H20
4.82608695652174,0.307682416599784,4,S,H20
5.78260869565217,0.450096459590554,4,S,H20
6.73913043478261,0.611822983941111,4,S,H20
7.69565217391304,0.750953486758892,4,S,H20
